410,659,1,1
410,664,1,2
411,321,1,3
411,302,1,4
411,656,1,5
411,643,1,6
411,638,1,7
408,665,1,8
408,664,1,9
409,665,1,10
409,664,1,11
414,659,1,12
414,653,1,13
414,646,1,14
414,639,1,15
415,313,1,16
415,299,1,17
415,652,1,18
412,312,1,19
412,300,1,20
412,663,1,21
413,644,1,22
440,310,1,23
440,656,1,24
441,311,1,25
441,654,1,26
442,319,1,27
442,321,1,28
443,297,1,29
443,296,1,30
443,648,1,31
444,302,1,32
444,665,1,33
445,305,1,34
445,655,1,35
446,658,1,36
446,662,1,37
432,315,1,38
432,300,1,39
432,658,1,40
433,297,1,41
433,655,1,42
433,664,1,43
434,665,1,44
435,296,1,45
435,298,1,46
435,306,1,47
435,659,1,48
435,295,1,49
436,299,1,50
437,661,1,51
437,643,1,52
439,653,1,53
425,315,1,54
425,641,1,55
424,306,1,56
427,313,1,57
427,654,1,58
426,310,1,59
426,657,1,60
426,665,1,61
426,639,1,62
429,296,1,63
429,662,1,64
429,642,1,65
428,313,1,66
428,315,1,67
428,653,1,68
428,645,1,69
431,301,1,70
431,657,1,71
431,659,1,72
431,661,1,73
431,664,1,74
430,315,1,75
430,304,1,76
417,303,1,77
417,659,1,78
416,316,1,79
416,302,1,80
416,641,1,81
419,318,1,82
419,305,1,83
419,310,1,84
419,658,1,85
419,646,1,86
421,298,1,87
421,305,1,88
421,647,1,89
420,301,1,90
420,659,1,91
423,660,1,92
423,642,1,93
422,659,1,94
478,439,1,95
478,479,1,96
478,374,1,97
478,407,1,98
478,317,1,99
478,356,1,100
478,343,1,101
478,623,1,102
478,559,1,103
478,574,1,104
478,583,1,105
478,542,1,106
478,493,1,107
478,519,1,108
479,428,1,109
479,484,1,110
479,472,1,111
479,478,1,112
479,375,1,113
479,392,1,114
479,302,1,115
479,357,1,116
479,655,1,117
479,633,1,118
479,586,1,119
479,605,1,120
479,571,1,121
479,582,1,122
479,577,1,123
479,551,1,124
479,488,1,125
476,482,1,126
476,466,1,127
476,372,1,128
476,396,1,129
476,299,1,130
476,309,1,131
476,336,1,132
476,341,1,133
476,599,1,134
476,607,1,135
476,566,1,136
476,571,1,137
476,526,1,138
476,535,1,139
476,501,1,140
476,505,1,141
477,445,1,142
477,486,1,143
477,475,1,144
477,479,1,145
477,469,1,146
477,386,1,147
477,372,1,148
477,367,1,149
477,423,1,150
477,420,1,151
477,392,1,152
477,316,1,153
477,305,1,154
477,654,1,155
477,623,1,156
477,586,1,157
477,606,1,158
477,524,1,159
477,526,1,160
477,529,1,161
474,434,1,162
474,429,1,163
474,430,1,164
474,467,1,165
474,420,1,166
474,296,1,167
474,358,1,168
474,657,1,169
474,658,1,170
474,661,1,171
474,654,1,172
474,628,1,173
474,623,1,174
474,643,1,175
474,636,1,176
474,598,1,177
474,567,1,178
474,562,1,179
474,583,1,180
474,526,1,181
474,550,1,182
474,488,1,183
474,517,1,184
475,486,1,185
475,475,1,186
475,462,1,187
475,346,1,188
475,348,1,189
475,355,1,190
475,353,1,191
475,599,1,192
475,595,1,193
475,566,1,194
475,576,1,195
475,527,1,196
475,509,1,197
472,450,1,198
472,442,1,199
472,487,1,200
472,472,1,201
472,377,1,202
472,372,1,203
472,587,1,204
472,604,1,205
472,539,1,206
472,510,1,207
472,515,1,208
473,441,1,209
473,432,1,210
473,477,1,211
473,386,1,212
473,368,1,213
473,423,1,214
473,419,1,215
473,404,1,216
473,313,1,217
473,355,1,218
473,333,1,219
473,654,1,220
473,646,1,221
473,603,1,222
473,565,1,223
473,577,1,224
473,528,1,225
473,535,1,226
473,495,1,227
473,494,1,228
470,434,1,229
470,373,1,230
470,368,1,231
470,370,1,232
470,410,1,233
470,407,1,234
470,404,1,235
470,405,1,236
470,314,1,237
470,309,1,238
470,348,1,239
470,358,1,240
470,586,1,241
470,559,1,242
470,495,1,243
470,496,1,244
470,517,1,245
471,442,1,246
471,435,1,247
471,425,1,248
471,483,1,249
471,474,1,250
471,476,1,251
471,389,1,252
471,378,1,253
471,374,1,254
471,326,1,255
471,345,1,256
471,329,1,257
471,342,1,258
471,564,1,259
471,575,1,260
471,570,1,261
471,533,1,262
471,535,1,263
471,504,1,264
471,508,1,265
468,482,1,266
468,486,1,267
468,382,1,268
468,371,1,269
468,392,1,270
468,353,1,271
468,356,1,272
468,341,1,273
468,649,1,274
468,587,1,275
468,596,1,276
468,574,1,277
468,569,1,278
468,523,1,279
468,535,1,280
468,548,1,281
468,489,1,282
468,518,1,283
468,519,1,284
469,434,1,285
469,436,1,286
469,470,1,287
469,469,1,288
469,457,1,289
469,379,1,290
469,362,1,291
469,418,1,292
469,414,1,293
469,412,1,294
469,396,1,295
469,306,1,296
469,345,1,297
469,350,1,298
469,664,1,299
469,624,1,300
469,617,1,301
469,622,1,302
469,641,1,303
469,644,1,304
469,560,1,305
469,537,1,306
469,547,1,307
469,551,1,308
469,488,1,309
469,494,1,310
469,518,1,311
469,516,1,312
466,469,1,313
466,367,1,314
466,420,1,315
466,412,1,316
466,324,1,317
466,351,1,318
466,651,1,319
466,653,1,320
466,623,1,321
466,646,1,322
466,632,1,323
466,592,1,324
466,612,1,325
466,569,1,326
466,538,1,327
466,548,1,328
466,517,1,329
467,453,1,330
467,472,1,331
467,478,1,332
467,466,1,333
467,391,1,334
467,381,1,335
467,383,1,336
467,377,1,337
467,378,1,338
467,296,1,339
467,347,1,340
467,328,1,341
467,627,1,342
467,622,1,343
467,589,1,344
467,554,1,345
467,493,1,346
467,501,1,347
467,504,1,348
467,514,1,349
464,484,1,350
464,477,1,351
464,423,1,352
464,409,1,353
464,324,1,354
464,353,1,355
464,332,1,356
464,625,1,357
464,628,1,358
464,638,1,359
464,570,1,360
464,538,1,361
464,494,1,362
464,496,1,363
465,481,1,364
465,486,1,365
465,485,1,366
465,479,1,367
465,464,1,368
465,456,1,369
465,372,1,370
465,418,1,371
465,406,1,372
465,312,1,373
465,315,1,374
465,631,1,375
465,647,1,376
465,567,1,377
465,566,1,378
465,576,1,379
465,544,1,380
465,497,1,381
463,447,1,382
463,436,1,383
463,437,1,384
463,456,1,385
463,381,1,386
463,400,1,387
463,312,1,388
463,315,1,389
463,300,1,390
463,304,1,391
463,656,1,392
463,617,1,393
463,591,1,394
463,586,1,395
463,596,1,396
463,575,1,397
463,580,1,398
463,576,1,399
463,529,1,400
463,532,1,401
463,540,1,402
463,544,1,403
463,551,1,404
463,491,1,405
463,496,1,406
463,507,1,407
463,512,1,408
462,484,1,409
462,475,1,410
462,479,1,411
462,385,1,412
462,413,1,413
462,408,1,414
462,326,1,415
462,297,1,416
462,351,1,417
462,342,1,418
462,628,1,419
462,589,1,420
462,593,1,421
462,614,1,422
462,575,1,423
462,571,1,424
462,529,1,425
462,551,1,426
462,494,1,427
462,499,1,428
462,498,1,429
461,446,1,430
461,437,1,431
461,391,1,432
461,364,1,433
461,303,1,434
461,334,1,435
461,338,1,436
461,625,1,437
461,617,1,438
461,635,1,439
461,599,1,440
